,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
13555,1,0,9,2,1,17,21,0,23,3,0,0,0,0,2,4
13556,2,6,0,11,2,2,26,32,5,5,0,2,0,0,4,8
13557,3,1,0,1,1,5,22,20,8,7,0,6,3,0,0,9
13558,9,0,7,0,6,0,29,21,9,0,0,0,6,0,0,5
13559,1,0,0,1,5,0,0,0,25,20,0,2,1,0,0,9
13560,1,0,5,2,1,20,34,0,33,0,0,1,0,0,0,4
13561,1,0,0,1,1,28,23,0,14,0,0,2,1,4,0,4
13562,9,1,0,5,4,2,28,0,38,15,14,0,3,0,0,2
13563,2,2,1,6,2,3,20,16,22,3,0,5,8,2,10,5
13564,1,1,0,16,13,3,9,9,24,4,0,1,0,0,1,16
13565,2,0,3,12,4,9,6,5,30,0,0,0,9,0,4,4
13566,2,1,8,2,1,12,15,0,15,0,2,4,1,6,1,2
13567,10,0,7,0,1,0,30,8,1,0,0,3,25,5,5,1
13568,14,26,5,23,9,12,33,32,23,14,0,40,0,0,4,16
13569,1,16,2,6,3,2,14,4,3,0,10,22,4,4,1,1
13570,10,0,10,3,5,31,18,0,5,0,2,22,0,1,3,1
13571,1,4,0,10,2,9,5,3,30,2,0,1,3,0,15,2
13572,3,1,0,17,3,2,6,7,25,6,0,1,0,0,0,5
13573,24,1,1,0,0,0,12,0,1,0,0,0,4,27,2,5
13574,2,1,4,0,2,35,13,0,2,0,3,23,3,2,1,5
13575,33,2,1,0,0,5,11,0,4,0,0,0,11,38,2,6
13576,2,0,1,0,3,0,25,26,18,0,0,0,1,1,0,1
13577,1,4,2,8,5,0,22,19,21,1,0,2,8,2,1,7
13578,1,0,0,2,8,1,24,25,17,1,0,0,0,0,0,4
13579,5,0,0,2,4,27,26,0,6,5,0,3,0,0,2,1
13580,3,0,3,5,2,32,18,0,2,0,1,15,3,5,0,5
13581,9,1,2,0,0,0,33,8,0,0,0,2,32,2,8,1
13582,4,2,0,1,4,0,26,0,17,2,7,0,5,0,0,2
13583,4,2,0,13,11,2,16,22,25,9,0,1,0,0,12,13
13584,3,0,1,1,4,21,19,0,9,0,1,6,0,1,5,4
13585,1,3,3,0,0,0,21,29,10,0,0,1,1,5,2,2
13586,16,6,3,0,3,6,0,0,6,0,0,1,2,0,15,2
13587,17,2,0,4,4,1,34,28,10,23,0,10,0,0,5,3
13588,2,0,15,5,3,6,10,0,26,6,0,2,0,0,1,10
13589,1,9,0,4,3,7,14,20,15,4,0,1,0,0,11,6
13590,8,0,1,10,5,1,12,19,30,8,1,0,2,0,0,6
13591,4,0,2,4,2,26,22,0,6,0,4,10,7,7,0,4
13592,1,23,3,18,3,9,41,0,61,22,3,0,47,1,0,6
13593,2,2,0,5,2,11,32,35,15,3,0,3,0,0,5,5
13594,8,3,6,3,1,11,10,0,8,0,5,7,11,11,2,10
13595,1,6,1,4,5,1,13,22,13,4,0,1,2,0,1,6
13596,1,0,7,6,1,16,13,0,13,2,0,6,0,0,0,7
13597,3,3,0,6,2,3,36,25,9,3,0,3,0,0,4,4
13598,2,0,9,0,4,13,11,0,23,1,0,1,0,0,16,1
13599,2,1,19,1,1,10,10,0,40,1,0,0,1,1,0,7
13600,1,3,0,2,6,2,30,21,9,4,0,12,0,0,0,10
13601,2,3,0,5,9,2,24,28,11,7,0,4,0,0,4,14
13602,2,1,18,2,2,6,11,0,26,0,0,0,7,1,1,4
13603,1,7,2,18,0,3,27,23,28,7,0,4,2,1,5,2
13604,1,5,0,9,6,3,10,21,24,5,0,4,0,0,3,15
13605,1,0,0,5,5,1,20,26,22,3,0,0,0,0,1,7
13606,1,2,2,0,1,41,28,0,0,0,1,18,4,3,0,3
13607,2,1,0,2,1,0,22,21,15,2,0,2,6,2,3,1
13608,3,0,16,3,1,0,3,2,30,2,0,0,0,0,0,2
13609,1,5,0,0,0,3,1,0,38,23,3,0,4,0,6,1
13610,3,12,0,9,3,5,22,17,18,4,0,16,0,0,6,6
13611,7,16,1,3,8,0,18,30,5,0,0,4,1,0,1,2
13612,7,2,2,0,10,13,24,0,1,0,2,0,0,0,0,2
13613,32,1,1,0,2,0,13,0,0,0,0,0,6,35,2,3
13614,12,0,3,0,0,30,23,0,9,0,2,19,12,14,0,7
13615,7,0,3,2,2,0,31,21,6,0,0,6,14,9,9,2
13616,7,0,6,0,1,0,31,20,5,0,0,3,10,2,0,3
13617,2,0,0,8,0,0,1,0,12,14,0,28,0,0,0,1
13618,2,1,0,3,30,0,34,11,0,0,0,1,3,3,1,4
13619,17,1,2,9,15,3,18,19,24,15,0,8,2,0,0,29
13620,3,0,19,0,19,0,9,8,49,0,0,0,0,3,2,14
13621,5,0,0,12,4,3,14,12,23,2,0,0,2,0,0,3
13622,3,2,0,11,3,0,8,8,18,2,0,1,0,0,0,5
13623,2,2,0,0,0,0,0,1,31,0,26,8,0,2,0,4
13624,6,1,1,7,4,2,19,23,20,4,0,5,0,0,1,18
13625,2,0,4,3,2,20,23,0,14,0,14,4,7,11,1,3
13626,2,3,0,5,7,3,19,25,11,6,0,6,0,0,5,7
13627,2,4,8,1,8,9,11,0,27,0,0,6,6,3,3,10
13628,6,2,0,20,10,8,12,19,39,6,0,1,0,0,6,10
13629,2,5,1,11,9,1,14,12,29,6,0,4,1,0,2,5
13630,1,2,0,0,15,4,25,34,11,6,0,3,0,0,0,18
13631,2,2,0,0,2,2,38,38,8,1,0,5,1,1,3,3
13632,2,6,0,1,6,3,28,19,1,11,0,8,0,0,0,6
13633,3,4,1,4,2,28,30,0,11,0,0,3,2,3,0,3
13634,3,0,8,0,1,0,26,28,20,0,0,0,2,0,0,5
13635,15,2,0,2,1,35,4,0,0,2,1,28,1,3,0,5
13636,8,0,5,2,1,35,10,0,3,0,2,24,5,8,0,5
13637,4,2,0,3,4,1,32,28,3,4,0,5,0,0,0,2
13638,1,0,10,1,11,0,3,0,18,0,0,0,0,0,0,2
13639,4,1,0,9,7,1,25,28,18,5,0,7,2,0,2,16
13640,3,0,18,2,4,9,8,0,31,0,0,1,4,3,4,5
13641,3,0,7,3,0,10,13,0,24,2,0,0,0,0,0,9
13642,6,0,5,0,3,21,20,0,3,0,1,8,4,4,2,7
13643,1,0,0,28,4,3,9,13,35,13,0,2,0,0,4,15
13644,2,0,0,1,42,0,26,0,0,0,0,1,11,0,1,5
13645,4,0,5,0,4,0,57,49,16,2,0,0,8,0,0,5
13646,6,1,2,3,3,13,19,0,11,0,5,5,3,2,0,2
13647,5,6,0,5,3,3,23,37,18,5,0,4,1,0,1,3
13648,4,0,25,0,3,0,11,9,31,0,0,0,1,0,0,2
13649,2,3,0,1,1,4,20,26,8,2,0,4,0,0,0,6
13650,6,0,0,13,10,0,16,14,18,16,0,12,1,0,1,16
13651,7,0,4,7,2,33,27,0,9,0,10,20,12,19,1,14
13652,2,0,5,3,9,8,13,0,14,1,0,0,0,0,12,5
13653,7,2,6,1,0,21,14,0,14,0,3,13,11,10,0,3
13654,3,4,0,5,6,1,33,26,17,11,0,5,0,0,5,6
13655,1,1,3,0,3,2,33,39,8,2,0,4,10,2,5,8
13656,1,3,0,2,0,4,18,0,18,16,1,0,2,0,0,3
13657,7,3,3,0,0,34,34,0,8,0,0,8,15,3,0,4
13658,1,0,2,3,3,20,28,0,10,0,2,2,3,4,1,1
13659,1,0,1,0,2,26,30,0,19,0,0,1,7,1,0,5
13660,1,0,0,8,6,0,14,19,13,3,0,0,0,0,2,5
13661,6,4,4,4,3,23,16,0,5,0,1,10,18,8,1,7
13662,6,0,3,0,3,0,9,2,3,0,0,0,2,0,0,27
13663,15,0,1,1,4,25,0,0,1,0,4,25,1,5,0,1
13664,8,5,2,0,11,13,28,0,0,0,1,0,1,0,0,7
13665,6,1,10,3,3,15,17,0,20,1,0,2,0,0,1,3
13666,1,0,1,5,2,24,21,0,6,5,0,7,1,0,2,5
13667,5,0,0,0,0,4,22,0,20,7,0,0,0,4,2,3
13668,1,4,2,0,32,39,25,0,0,0,0,0,5,0,0,1
13669,10,2,0,3,1,3,21,26,15,8,0,5,0,0,2,5
13670,4,0,3,3,4,15,26,0,16,8,0,4,0,0,4,5
13671,4,0,1,0,0,4,22,0,22,7,0,0,5,3,4,7
13672,1,2,10,0,8,0,0,1,21,1,0,0,0,1,0,7
13673,3,8,0,9,5,1,3,6,21,4,0,6,2,0,0,7
13674,3,7,0,1,3,1,37,10,0,2,0,27,0,0,0,3
13675,2,7,2,0,7,0,1,0,19,18,15,0,6,0,9,4
13676,2,11,0,3,0,5,24,0,9,11,0,0,15,1,0,9
13677,7,0,3,1,5,14,12,0,7,0,7,18,3,5,2,3
13678,3,10,1,20,10,3,9,9,23,10,0,6,0,0,0,12
13679,7,2,0,0,4,5,23,27,13,8,0,5,0,0,1,1
13680,3,5,0,7,5,2,8,14,22,5,0,3,0,0,3,8
13681,1,7,0,9,0,4,17,0,19,17,0,0,9,0,1,4
13682,1,0,2,4,2,36,41,0,11,0,0,0,3,6,1,2
13683,4,16,0,1,4,1,27,13,1,4,0,18,0,0,1,6
13684,1,3,16,1,1,5,13,0,31,0,4,2,13,2,2,3
13685,1,1,6,18,1,18,24,0,9,7,0,7,0,0,0,13
13686,7,1,7,4,0,41,21,0,0,0,1,18,3,9,1,8
13687,2,5,2,20,2,2,21,28,35,12,0,1,0,0,2,6
13688,2,0,1,0,2,3,28,0,39,17,0,0,0,1,3,1
13689,1,0,2,0,0,0,36,12,0,0,0,3,18,2,3,1
13690,1,6,1,2,0,13,8,0,0,14,0,1,3,1,1,21
13691,1,3,0,3,13,1,37,26,10,16,0,16,0,0,4,4
13692,8,3,1,0,1,32,21,0,2,0,4,10,1,5,0,2
13693,1,6,0,17,11,3,9,12,27,7,1,3,5,1,4,17
13694,2,4,18,0,2,0,12,16,32,0,0,0,6,1,4,1
13695,1,4,6,0,2,19,33,0,33,0,0,3,5,3,0,1
13696,1,2,1,0,18,25,23,0,3,0,0,0,0,0,0,5
13697,2,2,0,1,2,3,25,25,11,13,0,7,0,0,1,10
13698,1,1,2,3,3,4,40,34,9,2,0,5,0,0,3,1
13699,10,0,2,4,0,34,23,0,6,0,8,28,1,5,5,2
13700,9,2,0,2,2,3,31,19,7,6,0,8,0,0,2,4
13701,2,0,17,4,0,1,2,0,29,0,0,0,0,0,0,7
13702,1,1,0,17,8,2,1,3,24,4,0,1,0,0,1,5
13703,2,6,0,10,7,2,28,21,13,15,0,3,3,0,2,6
13704,1,0,16,1,1,0,0,0,24,0,0,0,0,0,2,5
13705,12,6,2,0,2,16,5,0,4,0,8,26,5,5,0,6
13706,1,0,1,4,4,32,36,0,7,0,0,0,3,5,0,1
13707,1,8,18,0,1,17,23,0,28,0,0,3,6,1,1,1
13708,2,0,6,0,1,0,21,26,21,0,0,1,0,0,0,2
13709,1,2,2,0,34,20,5,0,0,4,10,0,4,6,0,1
13710,2,4,1,14,1,2,15,18,20,4,0,0,2,0,1,5
13711,17,0,0,0,8,10,34,0,0,0,1,0,2,0,0,6
13712,2,0,14,4,2,1,5,0,17,2,0,0,2,0,1,8
13713,1,5,0,2,5,4,24,19,12,3,0,4,0,0,2,8
13714,20,0,3,0,0,23,5,0,0,0,2,28,4,5,0,1
13715,1,3,0,1,7,2,31,25,5,6,0,6,0,0,2,10
13716,2,0,1,4,38,0,38,11,0,0,0,0,1,4,1,4
13717,2,4,25,0,3,0,4,7,37,0,0,0,0,2,1,2
13718,3,0,20,3,1,16,17,0,32,0,0,1,2,0,9,7
13719,2,1,6,0,5,32,27,0,10,0,0,5,4,1,0,3
13720,2,3,3,24,1,2,12,16,36,5,0,6,0,1,1,2
13721,12,8,6,0,5,6,34,0,0,0,2,0,1,0,2,17
13722,4,0,3,4,3,31,27,0,7,0,7,7,2,2,0,1
13723,4,2,1,3,2,4,23,21,12,6,0,2,0,0,2,5
13724,1,2,0,0,1,3,30,0,35,12,0,0,2,1,6,7
13725,26,0,4,0,1,0,16,0,4,0,0,0,1,30,2,3
13726,9,4,0,32,6,0,7,8,30,10,0,1,0,0,0,16
13727,3,2,0,0,3,0,34,28,16,0,0,0,7,5,6,1
13728,5,5,0,4,4,2,27,29,10,21,0,6,0,0,3,9
13729,6,0,6,2,0,23,16,0,12,0,3,13,2,6,0,6
13730,3,2,1,4,3,3,24,30,11,1,0,6,0,0,4,5
13731,2,0,0,1,0,0,22,0,0,27,0,0,18,0,0,3
13732,9,3,0,2,11,10,8,13,18,13,0,2,0,0,3,9
13733,3,11,0,5,3,4,32,17,5,4,0,12,1,0,1,4
13734,1,1,14,9,2,17,8,11,33,1,0,1,9,3,9,3
13735,2,1,0,9,2,12,5,1,27,4,0,2,7,3,4,5
13736,2,1,1,1,2,0,15,20,13,0,0,0,0,4,3,3
13737,2,3,0,5,12,0,17,15,11,26,0,6,0,0,3,6
13738,10,1,14,0,1,38,20,0,14,0,3,20,3,1,0,4
13739,2,2,0,2,3,3,25,25,3,10,0,11,1,0,1,5
13740,3,0,0,0,35,0,26,0,0,9,0,1,0,0,0,4
13741,3,0,21,4,5,7,13,0,34,5,0,5,2,0,5,12
13742,3,5,0,4,8,2,24,31,6,7,0,4,0,0,3,13
13743,1,1,0,1,2,2,16,17,21,4,0,3,0,0,4,5
13744,4,2,7,5,3,27,16,0,11,1,0,8,1,1,0,8
13745,2,0,2,0,2,4,44,0,44,10,1,0,0,2,5,5
13746,2,12,0,0,12,0,14,25,0,0,0,1,1,0,2,2
13747,5,13,1,2,3,6,19,3,2,0,0,25,2,0,1,7
13748,1,2,0,1,1,3,26,23,8,7,0,3,0,0,0,3
13749,4,2,10,0,1,7,8,0,16,0,0,7,2,2,3,1
13750,2,8,0,2,0,3,37,24,10,4,0,9,1,0,4,7
13751,2,2,1,7,2,2,24,19,16,6,0,8,0,0,0,2
13752,3,2,0,12,2,11,14,4,25,6,0,7,0,0,1,9
13753,6,18,0,11,4,0,7,41,0,0,0,1,3,0,4,3
13754,2,18,12,4,3,0,9,33,8,0,0,0,0,0,1,17
13755,2,1,13,4,6,1,4,0,30,0,0,3,6,5,5,2
13756,1,2,0,0,0,2,0,13,19,0,23,6,0,0,1,2
13757,9,5,28,0,19,0,13,20,46,0,0,0,3,0,0,9
13758,6,1,6,0,15,23,18,0,2,0,2,0,0,0,1,2
13759,9,4,0,9,8,1,10,10,21,7,0,4,2,0,5,5
13760,2,1,0,16,5,4,15,23,29,4,0,1,0,0,5,4
13761,1,3,18,0,7,0,3,2,44,0,0,1,2,4,4,1
13762,1,2,0,2,4,1,24,23,10,0,1,8,7,7,1,6
13763,3,3,0,2,1,4,22,31,13,5,0,0,0,0,1,5
13764,2,3,9,0,4,17,25,0,22,0,0,4,0,5,5,3
13765,6,1,23,4,7,22,18,0,47,6,0,0,5,0,16,11
13766,10,0,4,2,0,0,37,2,0,0,0,2,35,3,0,2
13767,10,0,3,0,3,29,11,0,0,0,7,17,5,7,0,4
13768,10,0,0,2,0,0,1,0,32,17,0,3,0,0,4,18
13769,2,0,3,3,2,23,23,0,16,0,5,5,6,2,2,1
13770,13,0,2,3,0,40,13,0,1,1,1,25,5,2,0,6
13771,2,2,0,4,6,1,9,20,24,5,0,1,0,0,1,4
13772,7,10,3,3,13,4,19,16,13,6,0,15,16,5,1,23
13773,3,2,0,11,2,0,23,24,19,6,0,5,0,0,1,6
13774,5,0,0,2,2,37,26,0,6,0,0,6,3,1,0,1
13775,5,4,0,0,1,0,19,20,11,4,0,4,0,0,0,3
13776,1,7,1,0,6,0,35,22,12,1,1,9,5,3,4,6
13777,1,0,0,0,0,2,26,0,29,10,0,0,7,3,2,3
13778,8,1,0,5,6,1,16,12,10,8,0,5,0,0,1,4
13779,3,10,0,2,10,3,13,13,5,5,0,17,0,0,0,13
13780,3,0,1,0,4,2,36,0,21,9,0,0,11,13,8,17
13781,3,5,3,0,4,16,20,0,30,0,0,0,14,6,2,1
13782,2,0,5,2,2,0,22,21,12,0,0,0,0,3,0,2
13783,2,2,0,1,4,1,15,21,17,8,0,0,0,0,2,7
13784,4,3,0,16,9,4,12,13,24,4,0,0,1,0,2,8
13785,1,0,4,1,0,0,23,25,11,0,0,0,3,4,3,3
13786,11,1,8,43,2,23,9,0,7,0,45,21,39,51,2,34
13787,3,0,8,12,0,15,20,0,22,13,0,1,0,0,0,7
13788,1,0,1,9,2,12,2,5,32,0,0,0,0,0,8,9
13789,3,0,14,5,0,9,6,0,22,1,0,2,0,0,8,2
13790,1,1,0,18,6,2,16,13,23,7,0,7,0,0,1,3
13791,6,8,2,6,6,2,16,5,8,7,0,10,7,0,1,3
13792,1,3,0,0,1,4,0,3,18,0,18,5,0,4,0,3
13793,2,2,0,12,5,8,32,18,14,4,0,9,0,0,4,6
13794,1,6,21,0,0,1,4,0,6,28,0,0,0,0,7,4
13795,6,1,8,3,0,13,12,0,20,2,0,1,1,0,1,3
13796,1,5,18,0,8,4,4,0,40,0,0,2,3,0,5,4
13797,2,1,0,5,2,1,27,22,10,0,0,2,3,2,1,1
13798,1,0,0,0,5,0,40,0,40,12,0,0,0,0,0,1
13799,1,2,0,14,3,1,25,32,23,2,0,0,1,0,3,2
13800,1,1,0,16,3,9,4,2,29,0,0,2,0,0,3,4
13801,3,4,2,11,2,10,30,27,20,2,0,2,2,5,3,7
13802,2,0,4,4,3,38,36,0,6,3,0,1,0,0,2,3
13803,3,0,1,3,3,22,19,0,6,1,0,6,0,0,0,4
13804,1,0,2,4,3,18,20,0,21,2,0,0,0,0,0,3
13805,1,0,0,1,5,0,27,18,8,2,0,2,0,0,1,6
13806,3,3,1,2,10,3,34,25,3,8,0,14,1,0,4,5
13807,1,3,1,4,1,1,38,33,20,1,0,1,22,3,1,6
13808,4,6,4,0,5,3,20,18,12,6,0,1,3,0,1,3
13809,2,0,9,13,6,10,15,0,20,4,0,4,0,0,0,10
13810,9,3,2,2,2,27,23,0,9,0,0,12,3,4,0,7
13811,1,2,0,5,0,1,12,15,13,1,0,3,0,0,2,1
13812,7,4,0,5,4,5,26,34,1,8,0,3,0,0,1,7
13813,3,1,0,0,1,3,28,27,18,6,0,3,0,0,4,3
13814,1,3,0,8,5,4,21,24,13,3,0,5,0,0,3,6
13815,1,3,5,10,5,5,23,22,19,3,0,0,6,0,4,3
13816,6,5,3,8,2,0,24,24,12,10,0,7,0,0,0,2
13817,4,0,11,0,5,0,2,2,21,0,0,0,0,0,0,5
13818,1,0,0,10,10,3,20,26,22,3,0,1,0,0,1,7
13819,1,0,0,4,1,4,24,0,35,16,4,0,3,0,0,1
13820,8,0,0,1,0,16,7,0,11,0,2,14,6,2,0,1
13821,1,2,4,19,3,3,7,16,42,4,0,1,3,0,0,1
13822,5,0,5,0,0,2,41,0,19,6,0,0,3,15,6,10
13823,2,1,0,14,3,2,7,9,33,5,0,1,0,0,2,6
13824,7,0,5,0,1,0,22,0,4,1,0,0,5,16,3,3
13825,2,4,0,14,10,2,20,15,20,10,0,0,0,0,6,9
13826,3,1,13,8,7,2,3,0,24,6,0,2,0,0,7,14
13827,1,4,1,7,0,4,17,0,19,21,0,0,1,1,0,7
13828,7,4,0,9,6,4,17,25,17,9,0,4,0,0,3,7
13829,3,2,6,1,8,0,36,32,12,0,0,0,18,4,7,3
13830,3,1,19,5,6,14,14,0,40,3,0,2,7,0,5,6
13831,2,2,0,1,4,2,33,26,13,2,0,1,0,0,2,3
13832,8,8,0,8,4,1,7,10,12,9,0,6,1,0,3,2
13833,1,0,0,14,5,2,14,21,33,3,0,0,1,0,0,12
13834,1,2,2,1,2,18,25,0,27,5,0,3,2,0,0,10
13835,1,2,0,1,2,2,37,12,3,3,0,19,0,0,2,3
13836,5,1,3,0,2,8,45,0,31,4,0,0,6,13,5,4
13837,1,3,0,6,9,4,22,24,13,11,0,3,1,0,1,13
13838,1,2,0,4,1,4,11,18,13,5,0,2,0,0,2,9
13839,3,3,0,3,2,5,5,13,11,4,0,1,0,0,2,5
13840,3,0,3,2,2,27,11,0,4,0,6,11,3,6,2,5
13841,8,2,0,29,3,9,8,9,43,1,0,2,0,0,4,6
13842,2,0,0,3,0,5,26,0,26,20,3,0,1,0,0,5
13843,3,2,1,3,1,16,18,0,8,0,9,8,5,6,1,7
13844,3,3,1,8,3,5,6,14,22,8,0,1,1,0,6,4
13845,1,2,1,13,1,2,15,14,29,0,0,4,2,2,0,5
13846,3,0,9,3,3,15,21,0,15,0,0,0,1,4,0,2
13847,6,0,7,0,2,2,23,0,14,0,0,0,2,12,3,5
13848,17,0,7,2,0,23,2,0,1,0,11,31,2,2,0,2
13849,1,0,9,3,5,1,0,0,22,1,0,0,0,0,2,7
13850,2,5,0,7,9,2,14,19,10,8,0,1,0,0,1,6
13851,4,1,0,4,6,4,33,28,13,10,0,7,2,0,4,6
13852,4,1,0,14,3,0,11,9,20,3,0,6,2,0,0,4
13853,2,1,0,4,0,3,39,0,36,13,2,0,2,2,1,5
13854,1,4,0,0,2,2,22,0,17,7,1,0,8,1,0,1
13855,1,1,3,1,6,30,24,0,17,0,0,10,4,6,8,7
13856,2,2,11,0,5,7,5,0,24,0,0,0,3,0,5,4
13857,1,1,0,1,2,1,26,24,15,1,0,0,1,0,0,1
13858,1,1,8,2,3,8,15,0,29,2,0,3,4,0,0,3
13859,3,4,0,10,3,8,11,15,16,3,0,4,1,0,11,2
13860,5,11,1,13,1,4,33,28,13,4,0,13,6,0,5,7
13861,3,3,0,6,6,5,16,23,14,4,0,0,1,0,0,4
13862,4,0,4,1,3,16,17,0,17,0,1,5,5,4,0,5
13863,3,3,0,10,1,1,15,17,16,2,0,6,1,0,2,4
13864,5,1,2,2,3,2,28,30,12,4,0,2,1,0,0,4
13865,1,1,12,2,3,18,22,0,27,2,0,3,3,0,0,7
13866,4,0,2,0,1,27,10,0,1,0,6,15,4,7,0,1
13867,10,2,0,0,3,2,13,15,6,4,0,2,0,0,0,4
13868,2,8,0,4,3,1,21,16,3,2,0,6,0,0,0,8
13869,4,0,14,2,2,6,6,0,25,3,0,0,0,0,0,2
13870,2,1,0,0,2,1,25,28,5,4,0,1,0,0,1,4
13871,4,6,4,0,17,22,0,18,9,0,0,1,0,3,0,2
13872,1,3,3,22,0,1,4,6,37,0,0,2,5,7,0,2
13873,2,0,1,3,0,29,34,0,8,0,5,3,1,5,0,4
13874,1,5,0,0,0,1,0,27,31,0,8,1,0,0,3,2
13875,5,2,12,1,1,15,17,0,18,0,1,8,3,4,0,1
13876,2,0,6,2,2,16,18,0,17,4,0,2,0,0,7,2
13877,7,5,0,3,3,1,32,17,18,9,0,6,0,0,2,12
13878,2,1,4,0,2,0,42,39,15,0,0,2,7,2,6,3
13879,5,0,12,1,2,4,5,0,19,0,3,3,3,4,0,2
13880,2,3,0,3,1,1,30,0,22,1,1,0,10,0,0,1
13881,1,3,2,1,6,16,21,0,11,0,0,1,2,5,2,2
13882,3,5,0,12,4,4,32,34,16,3,0,5,0,0,7,9
13883,2,10,0,11,0,4,30,0,25,13,0,0,12,0,0,6
13884,2,1,0,1,2,6,24,12,11,4,0,10,3,9,0,7
13885,5,0,7,0,8,2,0,15,0,0,0,0,0,0,0,7
13886,3,1,0,0,14,2,16,23,25,3,0,0,1,0,0,9
13887,1,1,0,7,4,2,15,20,13,2,0,1,1,0,1,9
13888,5,0,8,0,2,0,15,13,20,0,0,0,1,0,0,1
13889,8,0,0,0,9,0,6,0,10,0,0,0,0,0,0,19
13890,4,4,0,10,5,3,13,18,20,5,0,2,2,0,7,11
13891,3,1,1,23,10,4,9,12,30,9,0,2,2,0,2,4
13892,7,6,0,1,4,2,30,27,10,4,2,16,1,0,0,6
13893,9,0,2,4,0,21,14,0,4,3,0,25,0,0,3,6
13894,1,0,2,13,3,5,7,0,14,21,2,0,0,1,0,1
13895,2,0,21,2,4,4,5,0,23,1,0,0,0,0,0,4
13896,2,0,0,1,5,2,36,39,6,1,0,3,0,0,1,1
13897,2,9,3,1,6,0,8,25,0,0,0,0,2,0,0,9
13898,3,0,8,2,0,16,21,0,25,0,0,2,1,0,0,3
13899,3,0,5,2,2,29,20,0,5,1,2,9,6,5,1,2
13900,1,1,0,0,18,23,0,8,1,0,0,1,0,0,0,1
13901,6,0,8,4,7,38,45,0,18,1,0,9,0,0,9,2
13902,6,3,6,3,2,8,11,0,16,0,3,9,12,11,0,9
13903,9,6,0,0,17,20,19,0,6,0,0,0,0,0,0,3
13904,2,1,0,5,6,3,31,30,15,7,0,4,1,0,3,1
13905,4,6,32,0,11,0,1,2,49,0,0,0,1,2,5,4
13906,6,3,11,0,5,3,31,0,2,0,0,0,2,0,3,7
13907,4,2,0,5,3,33,21,0,1,0,1,9,6,2,0,3
13908,1,12,1,0,1,1,33,14,3,0,2,22,3,3,0,1
13909,1,0,4,5,2,9,21,0,16,1,0,2,0,0,2,16
13910,4,2,0,12,3,15,22,29,25,6,0,2,0,0,8,2
13911,2,3,0,13,3,5,35,0,32,14,1,0,5,0,0,5
13912,2,5,0,7,5,3,22,13,10,2,0,4,0,0,7,4
13913,1,6,1,3,2,4,9,11,14,0,5,5,0,3,0,5
13914,9,12,0,0,20,20,30,0,4,0,1,0,0,0,0,4
13915,8,3,3,5,2,3,19,0,19,7,6,0,8,3,0,2
13916,2,4,1,1,4,1,29,19,5,1,0,10,1,0,1,2
13917,3,5,2,3,4,0,12,14,21,0,0,0,0,1,0,12
13918,1,0,1,0,2,34,22,0,12,0,0,6,6,5,3,3
13919,3,0,6,2,2,17,13,0,15,0,0,6,9,6,0,6
13920,3,0,1,1,6,23,26,0,9,0,0,3,0,0,1,3
13921,4,2,0,2,2,1,21,30,7,4,0,3,0,0,5,6
13922,1,5,2,3,1,8,19,16,18,2,0,3,5,2,4,4
13923,1,6,1,0,29,35,15,0,0,5,1,0,5,5,0,1
13924,3,0,14,3,3,9,14,0,26,1,0,0,0,0,2,4
13925,15,1,4,1,2,9,1,0,0,0,13,35,5,13,0,2
13926,2,0,17,4,5,12,16,0,36,1,0,1,0,0,2,1
13927,3,3,11,2,2,11,12,0,21,0,0,2,6,4,2,4
13928,5,1,1,0,22,20,19,0,0,3,5,0,3,3,0,1
13929,1,4,3,0,20,0,28,17,0,2,0,0,4,6,1,4
13930,2,5,0,3,1,1,39,0,28,3,1,0,15,0,0,3
13931,1,4,0,29,2,6,9,10,39,5,0,1,0,0,2,3
13932,2,2,0,9,2,4,9,7,20,0,0,1,0,0,9,3
13933,7,4,1,5,14,0,25,21,8,31,0,4,0,0,5,21
13934,1,1,0,12,5,7,12,11,24,6,0,2,0,0,5,7
13935,1,3,1,19,4,5,4,0,5,41,0,2,0,8,4,5
13936,2,1,13,4,15,1,1,0,30,2,0,0,0,0,7,3
13937,4,4,0,12,9,3,12,23,28,16,0,4,2,1,6,8
13938,11,5,2,4,9,5,22,19,12,14,0,8,11,0,7,13
13939,2,0,2,0,21,28,0,17,0,0,0,1,0,0,0,1
13940,10,0,4,2,4,0,16,19,5,0,0,4,18,4,2,3
13941,1,2,3,0,0,2,24,0,23,15,0,0,0,1,4,1
13942,7,6,0,5,9,3,17,21,16,9,0,5,0,0,4,19
13943,4,2,15,6,3,4,3,0,22,1,0,0,7,0,5,3
13944,10,2,6,0,6,0,39,29,14,0,0,0,14,4,4,3
13945,4,0,0,3,8,0,16,18,12,7,0,1,1,0,0,4
13946,6,0,2,0,1,0,27,0,9,3,0,0,3,13,2,2
13947,7,4,10,0,1,21,15,0,17,0,5,10,9,3,1,8
13948,15,1,2,2,0,33,12,0,0,0,0,28,1,1,0,7
13949,2,0,0,8,4,1,31,36,21,2,0,0,1,2,0,1
13950,2,1,0,0,4,33,21,0,6,0,0,8,2,1,1,4
13951,1,0,5,10,4,3,24,0,25,23,1,0,1,3,0,1
13952,9,6,1,5,6,2,20,13,8,7,0,12,8,0,2,6
13953,5,2,0,6,1,3,17,28,28,4,0,8,0,0,1,4
